route_id,route_name,origin_warehouse,destination_city,destination_country,distance_km,estimated_duration_hours,transport_mode,carrier_name,carrier_code,contract_type,base_cost_usd,cost_per_kg_usd,route_status,frequency_per_week,customs_required,cold_chain_required,max_payload_kg,avg_delay_hours,is_active
7790332,RT-2675,Jakarta-WH1,Surabaya,Indonesia,400.5,11.3,Air,JNE,CR1098,Contracted,124.48,1.664,Active,5,0,1,10000,2.19,1
7636551,RT-1334,Jakarta-WH1,Jakarta,Indonesia,720.6,2.4,Air,J&T,CR1277,Contracted,22.85,3.324,Active,2,0,0,20000,4.45,1
7867430,RT-5547,Jakarta-WH2,Medan,Indonesia,1382.5,36.4,Truck,J&T,CR5712,Spot,233.56,1.329,Active,1,0,1,2000,3.14,1
7088257,RT-7586,Jakarta-WH1,Bali,Vietnam,196.3,64.7,Rail,SiCepat,CR5019,Dedicated,199.59,2.5,Active,7,0,1,5000,10.76,0
7421303,RT-9667,Surabaya-WH,Jakarta,Indonesia,228.9,1.0,Rail,SiCepat,CR6012,Contracted,93.2,0.062,Active,2,1,0,2000,1.97,1
7643707,RT-1539,Jakarta-WH1,Jakarta,Indonesia,152.9,2.5,Truck,FedEx,CR4600,Spot,82.69,2.887,Active,3,1,1,1000,0.94,1
7353918,RT-5062,Jakarta-WH2,Bandung,Indonesia,256.7,9.7,Air,J&T,CR3096,Contracted,82.95,3.499,Active,5,0,1,1000,0.18,1
7358118,RT-9430,Jakarta-WH2,Bandung,Singapore,528.9,30.8,Truck,DHL,CR5605,On-Demand,126.74,1.836,Active,3,1,0,10000,0.53,0
7179560,RT-5476,Bandung-WH,Bandung,Singapore,367.8,22.0,Truck,JNE,CR5120,Contracted,332.62,0.42,Inactive,7,0,0,5000,1.03,1
7375962,RT-4650,Jakarta-WH2,Bandung,Indonesia,73.2,33.9,Air,Pos Indonesia,CR4840,On-Demand,199.42,1.71,Seasonal,5,0,1,20000,1.59,1
7575169,RT-5638,Jakarta-WH2,Surabaya,Indonesia,539.0,3.6,Courier,J&T,CR9504,On-Demand,105.82,3.416,Active,2,1,1,10000,1.64,0
7902231,RT-1379,Surabaya-WH,Jakarta,Singapore,527.7,2.0,Sea,DHL,CR6726,Dedicated,113.37,3.421,Active,5,1,0,2000,1.42,1
7611549,RT-1078,Jakarta-WH1,Semarang,Indonesia,161.4,3.7,Truck,Tiki,CR9249,Contracted,63.9,3.148,Inactive,2,0,0,1000,11.28,1
7174191,RT-3495,Surabaya-WH,Makassar,Indonesia,55.2,19.1,Sea,Pos Indonesia,CR9837,Contracted,23.84,0.813,Active,5,0,0,1000,0.94,1
7763840,RT-1042,Jakarta-WH2,Makassar,Indonesia,532.5,9.9,Air,SiCepat,CR4790,Spot,339.44,1.795,Active,2,1,1,2000,3.82,1
7556581,RT-4446,Jakarta-WH2,Makassar,Indonesia,537.1,44.4,Air,JNE,CR9454,Contracted,82.59,2.094,Active,3,0,0,1000,2.52,1
7331846,RT-3656,Jakarta-WH1,Semarang,Vietnam,34.4,5.9,Truck,JNE,CR7407,Contracted,37.66,0.832,Inactive,2,0,1,1000,4.24,1
8728489,RT-9147,Medan-WH,Surabaya,Indonesia,224.8,19.3,Truck,Pos Indonesia,CR5822,Contracted,91.64,1.582,Inactive,2,0,0,5000,4.59,0
7391816,RT-2781,Jakarta-WH1,Medan,Indonesia,429.7,4.0,Truck,FedEx,CR9172,Contracted,1012.5,1.025,Active,7,1,0,1000,1.41,0
7789018,RT-8434,Jakarta-WH1,Makassar,Indonesia,226.8,22.1,Courier,J&T,CR9366,Dedicated,350.13,2.496,Active,1,1,1,5000,6.09,1
7429762,RT-7083,Bandung-WH,Surabaya,Indonesia,72.6,48.2,Truck,J&T,CR4325,Spot,392.63,1.198,Active,5,0,1,2000,5.18,0
7127319,RT-1632,Surabaya-WH,Surabaya,Indonesia,728.7,4.9,Truck,SiCepat,CR7849,On-Demand,417.0,1.408,Active,3,0,0,1000,3.47,1
7773066,RT-4045,Bandung-WH,Medan,Indonesia,436.4,13.5,Truck,SiCepat,CR8811,On-Demand,20.0,0.656,Active,5,1,0,5000,6.7,1
7844907,RT-9954,Jakarta-WH2,Yogyakarta,Indonesia,475.8,48.8,Sea,SiCepat,CR3646,Spot,744.16,1.056,Active,3,0,1,5000,0.32,1
7443504,RT-5567,Medan-WH,Jakarta,Indonesia,1706.6,5.8,Truck,JNE,CR3470,Contracted,427.84,1.619,Active,5,0,1,2000,0.31,1
7529599,RT-2375,Jakarta-WH1,Medan,Indonesia,414.7,46.3,Truck,Tiki,CR3381,On-Demand,25.47,3.005,Active,5,0,0,500,8.4,1
7399567,RT-7213,Jakarta-WH2,Makassar,Indonesia,245.8,34.1,Truck,J&T,CR8653,On-Demand,165.71,3.375,Active,3,1,0,20000,4.96,1
7352800,RT-1721,Jakarta-WH1,Makassar,Indonesia,749.6,10.2,Rail,SiCepat,CR9638,Spot,59.97,2.804,Active,3,0,1,20000,2.36,1
7325706,RT-2830,Bandung-WH,Bandung,Malaysia,624.0,24.3,Truck,JNE,CR7632,Spot,227.1,2.008,Active,1,1,1,10000,0.53,1
7947818,RT-3322,Jakarta-WH2,Manado,Indonesia,647.3,19.8,Rail,JNE,CR4181,Contracted,282.01,0.871,Active,5,1,0,500,0.25,1
7891888,RT-9659,Bandung-WH,Jakarta,Indonesia,52.6,12.3,Truck,J&T,CR1384,Spot,184.52,2.466,Suspended,1,0,1,5000,1.27,1
7114504,RT-7113,Jakarta-WH2,Yogyakarta,Indonesia,450.3,10.3,Sea,JNE,CR9662,Spot,20.0,3.379,Seasonal,2,0,0,5000,1.13,1
7558851,RT-6433,Jakarta-WH2,Jakarta,Indonesia,477.6,4.7,Truck,DHL,CR3854,Spot,306.63,1.488,Seasonal,1,0,0,2000,5.86,1
7143373,RT-9636,Jakarta-WH2,Jakarta,Indonesia,1080.7,1.3,Sea,J&T,CR8245,Spot,162.95,0.823,Active,3,1,0,10000,1.63,1
7318618,RT-4487,Jakarta-WH2,Bandung,Indonesia,339.4,38.4,Sea,Pos Indonesia,CR6340,Contracted,462.31,1.685,Active,1,1,0,2000,1.82,1
7500889,RT-5529,Medan-WH,Medan,Vietnam,1022.2,3.6,Sea,Tiki,CR1525,Spot,430.58,0.61,Active,3,0,0,2000,0.36,1
7856460,RT-3486,Jakarta-WH2,Surabaya,Singapore,244.8,21.0,Truck,JNE,CR8403,Contracted,222.76,1.623,Active,3,0,0,5000,7.61,1
7761014,RT-9388,Surabaya-WH,Semarang,Indonesia,668.7,4.2,Truck,SiCepat,CR8048,Contracted,453.92,3.288,Inactive,2,0,1,1000,1.36,1
7173739,RT-1592,Jakarta-WH2,Makassar,Indonesia,756.4,19.9,Truck,Pos Indonesia,CR3664,Contracted,158.25,0.78,Active,2,0,1,5000,8.36,1
7761439,RT-7138,Jakarta-WH2,Surabaya,Indonesia,210.2,14.5,Truck,J&T,CR1349,Contracted,20.0,0.183,Active,5,0,1,1000,1.78,1
7269917,RT-2488,Jakarta-WH1,Medan,Indonesia,1061.6,1.0,Sea,JNE,CR5528,Contracted,20.0,2.781,Active,3,0,0,2000,2.5,1
7449759,RT-7510,Bandung-WH,Semarang,Indonesia,513.8,11.3,Air,DHL,CR9449,Dedicated,20.0,2.127,Seasonal,5,1,0,10000,0.02,1
7492500,RT-3848,Surabaya-WH,Surabaya,Indonesia,166.3,12.1,Air,DHL,CR6693,Contracted,49.78,3.028,Active,3,0,0,20000,0.8,1
7146375,RT-1288,Surabaya-WH,Jakarta,Malaysia,124.3,18.9,Sea,Pos Indonesia,CR4100,On-Demand,311.38,0.25,Active,2,0,0,5000,3.96,1
7609965,RT-8236,Jakarta-WH1,Bandung,Indonesia,139.9,11.9,Rail,Pos Indonesia,CR5605,Contracted,20.0,2.407,Inactive,5,0,1,1000,4.56,1
7735563,RT-8130,Jakarta-WH1,Jakarta,Malaysia,236.8,4.1,Rail,DHL,CR2295,Dedicated,20.0,0.39,Active,1,1,1,20000,0.46,1
7994845,RT-2366,Bandung-WH,Medan,Malaysia,850.6,10.0,Truck,JNE,CR6998,Contracted,371.83,1.643,Active,1,0,1,1000,0.35,1
7685125,RT-6387,Jakarta-WH1,Makassar,Indonesia,49.3,44.7,Air,Pos Indonesia,CR7130,Dedicated,819.93,0.207,Active,3,1,1,10000,1.59,1
7288042,RT-1999,Jakarta-WH2,Surabaya,Indonesia,769.3,41.0,Truck,J&T,CR9907,Spot,372.83,2.111,Suspended,2,1,0,5000,5.77,1
7320232,RT-1858,Surabaya-WH,Bandung,Indonesia,422.6,31.7,Truck,JNE,CR5577,Dedicated,141.68,3.492,Active,2,0,0,2000,1.28,1
7541168,RT-9193,Bandung-WH,Semarang,Malaysia,705.0,40.7,Air,SiCepat,CR2613,On-Demand,354.57,2.831,Suspended,7,0,1,1000,0.45,0
7037121,RT-7217,Jakarta-WH2,Surabaya,Vietnam,243.9,8.3,Rail,Pos Indonesia,CR4794,Contracted,52.9,3.271,Active,7,0,0,2000,1.38,1
7131873,RT-7064,Jakarta-WH2,Surabaya,Indonesia,640.7,1.0,Air,JNE,CR1556,On-Demand,77.02,1.565,Active,3,0,0,1000,0.11,1
7594459,RT-6127,Bandung-WH,Medan,Indonesia,88.9,41.9,Truck,JNE,CR3425,Spot,20.0,2.295,Seasonal,2,0,0,5000,0.93,1
7409551,RT-8581,Jakarta-WH2,Surabaya,Indonesia,107.4,7.3,Truck,Tiki,CR7641,On-Demand,1329.44,1.878,Active,5,1,0,20000,3.24,1
7868441,RT-3576,Jakarta-WH2,Palembang,Indonesia,718.7,17.6,Air,JNE,CR1719,Contracted,61.13,1.063,Active,5,0,1,2000,0.31,1
7791613,RT-3136,Surabaya-WH,Surabaya,Malaysia,118.1,5.0,Air,J&T,CR4216,On-Demand,311.09,1.821,Active,1,0,1,5000,0.54,1
7416073,RT-5083,Jakarta-WH2,Surabaya,Indonesia,286.5,109.7,Sea,JNE,CR6308,Contracted,220.98,1.749,Active,7,0,0,5000,1.66,0
7509235,RT-1645,Jakarta-WH1,Bandung,Philippines,608.2,7.1,Truck,FedEx,CR8831,Dedicated,172.07,0.414,Active,5,1,0,5000,1.23,0
7991046,RT-7889,Jakarta-WH1,Jakarta,Indonesia,76.6,128.7,Sea,DHL,CR7773,Contracted,636.35,3.229,Inactive,1,0,1,5000,1.14,1
7188504,RT-2838,Jakarta-WH1,Surabaya,Indonesia,651.5,16.1,Truck,JNE,CR5889,On-Demand,216.95,2.552,Active,5,0,0,5000,3.13,1
7739521,RT-3365,Jakarta-WH2,Palembang,Indonesia,322.7,9.4,Truck,SiCepat,CR7556,Dedicated,61.16,2.404,Active,5,0,0,20000,1.35,1
7951627,RT-8491,Jakarta-WH1,Bandung,Indonesia,10.0,1.2,Truck,DHL,CR3069,Dedicated,170.12,3.094,Inactive,1,1,0,1000,6.95,1
7539551,RT-9766,Jakarta-WH2,Surabaya,Singapore,17.1,21.3,Sea,SiCepat,CR2146,Spot,341.26,3.348,Seasonal,5,0,1,2000,1.45,0
7116806,RT-5568,Jakarta-WH1,Surabaya,Singapore,137.2,8.9,Truck,JNE,CR9109,Contracted,282.46,1.684,Suspended,7,0,0,2000,1.87,0
7068343,RT-9478,Jakarta-WH1,Yogyakarta,Indonesia,1105.7,46.2,Truck,FedEx,CR2521,On-Demand,103.61,0.777,Suspended,3,0,0,2000,1.48,0
7750494,RT-2074,Jakarta-WH1,Jakarta,Singapore,894.3,5.8,Truck,JNE,CR9624,Contracted,1139.19,3.471,Active,5,0,0,5000,0.69,1
7302471,RT-8133,Surabaya-WH,Jakarta,Singapore,14.4,18.5,Truck,Pos Indonesia,CR1677,Contracted,280.52,0.214,Active,2,0,0,500,5.3,0
7400950,RT-1386,Medan-WH,Bandung,Indonesia,10.0,34.6,Truck,Tiki,CR8028,On-Demand,513.03,1.812,Active,3,0,0,5000,1.01,1
7707419,RT-4812,Jakarta-WH2,Makassar,Indonesia,114.9,4.9,Truck,DHL,CR8200,Spot,225.29,0.06,Active,7,0,1,2000,5.85,1
7290372,RT-9783,Jakarta-WH1,Medan,Indonesia,383.1,1.0,Rail,FedEx,CR6458,Contracted,313.94,1.48,Active,5,0,0,1000,0.3,1
7680430,RT-5514,Jakarta-WH2,Jakarta,Indonesia,428.0,72.6,Truck,Pos Indonesia,CR9316,Contracted,101.26,0.755,Inactive,2,0,0,1000,0.27,1
7878142,RT-4665,Surabaya-WH,Yogyakarta,Malaysia,351.4,12.1,Truck,Pos Indonesia,CR9422,Contracted,20.0,3.082,Active,5,1,1,5000,6.25,1
7516654,RT-4302,Jakarta-WH1,Jakarta,Indonesia,99.9,16.9,Truck,DHL,CR7496,Contracted,20.0,1.036,Active,5,0,0,500,0.18,1
7902047,RT-2168,Jakarta-WH2,Palembang,Indonesia,942.6,14.4,Truck,FedEx,CR4097,Dedicated,83.98,3.429,Active,1,1,1,5000,6.74,1
7920795,RT-4323,Medan-WH,Semarang,Indonesia,233.6,16.3,Truck,Pos Indonesia,CR6116,Contracted,59.96,0.659,Active,2,0,0,2000,0.13,1
7911031,RT-7625,Jakarta-WH2,Jakarta,Indonesia,180.9,30.8,Truck,JNE,CR9391,Contracted,20.0,0.387,Active,1,0,1,1000,0.91,1
7836035,RT-1993,Jakarta-WH1,Surabaya,Indonesia,91.5,81.0,Truck,JNE,CR8336,Contracted,308.31,1.369,Inactive,1,0,0,500,0.86,1
7929776,RT-3682,Jakarta-WH2,Jakarta,Indonesia,224.8,2.1,Air,JNE,CR1570,Contracted,239.31,1.93,Active,3,1,0,2000,7.04,1
7870043,RT-4981,Jakarta-WH1,Jakarta,Indonesia,287.8,39.6,Truck,J&T,CR5190,Dedicated,20.0,2.512,Active,5,1,0,1000,1.34,1
7704347,RT-6749,Jakarta-WH1,Surabaya,Indonesia,258.0,16.2,Truck,SiCepat,CR8039,Spot,282.79,0.434,Active,3,0,0,10000,1.59,1
7810870,RT-9970,Jakarta-WH2,Medan,Malaysia,505.5,3.8,Truck,SiCepat,CR9474,Spot,22.46,0.8,Active,1,1,1,2000,3.5,1
7665453,RT-6898,Surabaya-WH,Jakarta,Indonesia,13.8,4.7,Air,FedEx,CR2208,Dedicated,200.71,3.31,Active,2,1,0,500,2.76,1
7511533,RT-4236,Surabaya-WH,Bandung,Indonesia,105.9,12.0,Rail,J&T,CR2854,Contracted,34.23,0.736,Active,3,1,0,10000,0.84,1
7543312,RT-3347,Jakarta-WH1,Jakarta,Indonesia,10.0,33.1,Truck,JNE,CR4558,Contracted,619.94,1.702,Active,3,0,0,5000,5.0,1
7778186,RT-4631,Jakarta-WH1,Medan,Philippines,305.7,31.5,Truck,SiCepat,CR9281,Contracted,149.66,1.325,Active,2,0,1,500,13.07,1
7305561,RT-1901,Jakarta-WH1,Makassar,Malaysia,240.5,33.1,Truck,Pos Indonesia,CR4519,Contracted,182.1,0.7,Seasonal,5,0,1,1000,5.61,1
7860560,RT-5106,Jakarta-WH2,Medan,Indonesia,346.7,15.8,Sea,Tiki,CR2515,Spot,83.91,3.075,Active,5,0,0,5000,1.67,1
7798379,RT-9452,Jakarta-WH2,Surabaya,Philippines,117.3,28.7,Truck,JNE,CR5286,Contracted,122.77,0.103,Active,1,1,1,2000,10.38,1
7367174,RT-5792,Surabaya-WH,Surabaya,Indonesia,579.7,38.8,Sea,JNE,CR8832,Contracted,140.27,1.492,Active,3,1,1,10000,1.9,1
7494492,RT-4084,Surabaya-WH,Jakarta,Indonesia,831.0,9.1,Truck,Tiki,CR7354,Contracted,315.06,2.797,Active,5,0,1,1000,1.82,1
7614851,RT-8035,Jakarta-WH2,Jakarta,Malaysia,658.8,19.5,Truck,DHL,CR4931,Contracted,469.14,1.265,Seasonal,3,0,0,1000,1.2,1
7986022,RT-6501,Jakarta-WH1,Bandung,Singapore,10.0,26.6,Rail,DHL,CR6327,Contracted,143.1,1.062,Active,1,0,1,500,4.89,1
7686433,RT-9075,Jakarta-WH1,Jakarta,Indonesia,212.9,67.2,Truck,JNE,CR9663,Dedicated,74.11,2.794,Active,5,0,0,2000,0.38,0
7988971,RT-8197,Bandung-WH,Bali,Indonesia,50.0,84.2,Air,Pos Indonesia,CR7902,Contracted,665.98,3.228,Active,2,1,1,2000,0.34,0
7001416,RT-1189,Bandung-WH,Medan,Indonesia,1240.7,7.0,Truck,FedEx,CR2584,Dedicated,90.6,1.062,Active,1,0,1,2000,2.67,1
7172423,RT-5985,Jakarta-WH2,Jakarta,Vietnam,10.0,6.4,Air,DHL,CR2985,Dedicated,352.83,1.412,Active,3,0,1,20000,3.93,1
7035538,RT-9869,Jakarta-WH2,Bandung,Indonesia,1049.7,8.0,Sea,Pos Indonesia,CR6419,Contracted,99.36,3.254,Active,2,0,0,10000,0.39,1
7079542,RT-7543,Jakarta-WH1,Bandung,Indonesia,642.4,10.2,Sea,J&T,CR1068,Spot,795.76,1.984,Suspended,1,0,0,5000,4.87,1
7895409,RT-4437,Jakarta-WH1,Surabaya,Indonesia,98.0,35.3,Truck,Tiki,CR4802,On-Demand,392.31,1.368,Inactive,3,1,0,5000,0.56,1
7906502,RT-8708,Jakarta-WH1,Jakarta,Indonesia,415.6,7.8,Air,JNE,CR6942,Spot,229.77,0.296,Active,3,0,0,10000,4.78,1
7460116,RT-8078,Surabaya-WH,Bandung,Indonesia,1189.9,22.3,Air,Pos Indonesia,CR6666,Spot,83.61,1.393,Active,3,0,0,500,0.35,1
7390840,RT-6860,Jakarta-WH1,Medan,Malaysia,220.3,45.1,Sea,Tiki,CR9718,Contracted,554.33,1.828,Active,2,1,1,1000,0.42,1
7361083,RT-4755,Jakarta-WH1,Surabaya,Vietnam,695.9,34.0,Truck,Pos Indonesia,CR9462,Spot,105.64,2.863,Active,3,0,1,500,0.44,0
7243154,RT-6976,Jakarta-WH2,Palembang,Indonesia,761.6,18.8,Truck,SiCepat,CR9261,Dedicated,99.52,3.426,Active,1,0,1,2000,1.25,0
7165261,RT-7758,Jakarta-WH1,Bali,Malaysia,1077.3,17.8,Truck,J&T,CR5066,Contracted,70.45,0.892,Active,7,0,0,10000,0.27,1
7187993,RT-7601,Jakarta-WH1,Medan,Malaysia,1016.5,23.8,Truck,J&T,CR2998,Dedicated,20.0,3.299,Seasonal,5,1,0,5000,4.77,1
7597503,RT-7182,Jakarta-WH1,Surabaya,Philippines,91.4,35.2,Truck,SiCepat,CR9806,Contracted,441.31,2.099,Inactive,1,0,1,10000,0.38,1
7386558,RT-2087,Jakarta-WH2,Jakarta,Indonesia,282.4,7.6,Truck,J&T,CR9334,Contracted,108.87,2.955,Active,3,0,1,20000,7.72,1
7059204,RT-8690,Bandung-WH,Semarang,Indonesia,298.8,75.5,Rail,SiCepat,CR2579,Dedicated,102.38,0.14,Active,3,0,0,10000,3.96,0
7488011,RT-9903,Jakarta-WH2,Jakarta,Indonesia,357.5,11.8,Air,Pos Indonesia,CR7688,Spot,413.04,2.886,Active,2,0,1,2000,5.05,1
7428103,RT-3399,Jakarta-WH2,Palembang,Indonesia,44.3,16.1,Truck,Pos Indonesia,CR4334,Contracted,134.9,1.088,Active,5,0,0,5000,1.52,1
7766829,RT-5733,Jakarta-WH2,Jakarta,Indonesia,631.1,4.2,Truck,J&T,CR7817,Spot,329.02,1.083,Active,2,1,0,2000,3.17,1
7275187,RT-2159,Bandung-WH,Palembang,Singapore,205.4,38.5,Air,SiCepat,CR1797,Contracted,548.02,2.882,Active,7,0,1,2000,0.36,1
7490517,RT-2154,Bandung-WH,Palembang,Indonesia,142.9,2.7,Truck,JNE,CR3494,Dedicated,93.98,2.96,Active,5,0,1,5000,0.23,1
7055665,RT-5777,Jakarta-WH2,Medan,Indonesia,497.0,30.3,Courier,SiCepat,CR9743,Contracted,165.27,0.847,Inactive,7,0,1,5000,8.01,1
7426282,RT-8475,Jakarta-WH1,Makassar,Indonesia,805.4,71.0,Sea,SiCepat,CR4229,Spot,55.25,1.286,Active,5,0,0,2000,1.19,1
7288854,RT-5210,Bandung-WH,Makassar,Indonesia,147.8,15.0,Air,Pos Indonesia,CR3829,Spot,291.98,1.669,Active,5,0,0,2000,6.97,1
7677342,RT-4038,Jakarta-WH1,Bandung,Malaysia,483.0,9.2,Truck,SiCepat,CR3834,Spot,443.09,1.066,Active,5,0,1,1000,1.67,1
7928166,RT-7404,Medan-WH,Jakarta,Malaysia,36.3,8.1,Courier,J&T,CR2057,Contracted,20.17,0.194,Inactive,1,0,1,20000,2.28,1
7112679,RT-2432,Surabaya-WH,Surabaya,Indonesia,32.4,21.2,Sea,DHL,CR7334,Dedicated,346.99,2.799,Active,3,0,0,5000,0.64,1
7716415,RT-4000,Jakarta-WH2,Makassar,Indonesia,181.9,13.4,Sea,SiCepat,CR5572,Contracted,262.33,1.531,Active,5,0,1,1000,0.5,1
7316094,RT-5948,Jakarta-WH1,Jakarta,Indonesia,94.9,15.2,Air,J&T,CR4569,Spot,94.13,3.331,Active,5,0,0,20000,0.03,0
7447460,RT-5806,Jakarta-WH1,Medan,Indonesia,885.1,26.3,Truck,J&T,CR1318,Spot,276.72,0.883,Active,5,1,0,20000,0.79,1
7481918,RT-7839,Surabaya-WH,Semarang,Singapore,311.7,36.8,Truck,SiCepat,CR1553,Dedicated,157.73,2.21,Active,7,0,0,20000,0.98,1
8383046,RT-6533,Bandung-WH,Bandung,Indonesia,10.0,2.1,Air,JNE,CR4459,Dedicated,97.93,3.004,Inactive,7,0,0,5000,0.24,0
7017900,RT-4241,Bandung-WH,Bali,Indonesia,1400.4,23.2,Truck,Pos Indonesia,CR7151,Dedicated,185.9,1.567,Active,7,0,1,10000,1.22,1
7006314,RT-8214,Bandung-WH,Makassar,Singapore,44.6,50.3,Sea,DHL,CR2250,Spot,166.01,0.98,Active,5,0,0,500,1.56,0
7901897,RT-2641,Surabaya-WH,Semarang,Indonesia,333.5,8.1,Truck,DHL,CR2295,Spot,47.97,1.249,Inactive,1,1,0,2000,3.04,1
7193808,RT-3295,Jakarta-WH1,Surabaya,Indonesia,32.3,1.0,Sea,J&T,CR8723,Contracted,176.99,3.412,Inactive,5,0,0,1000,4.11,1
7460501,RT-9966,Jakarta-WH1,Jakarta,Indonesia,152.1,61.5,Air,J&T,CR4390,Contracted,109.37,2.984,Active,2,0,0,5000,2.67,1
7823484,RT-5301,Surabaya-WH,Jakarta,Philippines,1176.5,50.7,Air,FedEx,CR7405,Contracted,487.81,0.49,Active,1,0,0,2000,0.76,1
7706591,RT-8942,Surabaya-WH,Jakarta,Indonesia,82.2,36.2,Truck,Pos Indonesia,CR3347,Spot,51.69,2.838,Inactive,1,0,0,10000,3.25,1
7643285,RT-7015,Bandung-WH,Palembang,Malaysia,774.5,11.4,Truck,FedEx,CR7311,Contracted,409.5,2.577,Active,3,0,1,2000,1.34,1
7355037,RT-5622,Surabaya-WH,Surabaya,Indonesia,686.7,61.0,Rail,JNE,CR3176,Dedicated,234.6,2.6,Suspended,5,1,1,20000,3.77,1
7578793,RT-5267,Jakarta-WH2,Bandung,Indonesia,290.9,1.2,Truck,J&T,CR8493,Spot,268.68,2.767,Suspended,2,0,0,2000,2.09,1
7919784,RT-4255,Jakarta-WH1,Medan,Singapore,10.0,21.9,Air,FedEx,CR5620,Contracted,227.56,0.927,Inactive,2,1,1,10000,7.56,1
7080273,RT-8492,Jakarta-WH1,Jakarta,Indonesia,137.2,5.2,Truck,SiCepat,CR3768,Contracted,116.56,0.878,Active,5,1,0,10000,8.61,1
7833605,RT-2981,Jakarta-WH1,Yogyakarta,Indonesia,281.2,12.9,Air,J&T,CR3280,Contracted,222.86,3.305,Inactive,1,0,1,20000,0.42,0
7789439,RT-4158,Jakarta-WH2,Bandung,Malaysia,35.6,58.4,Rail,DHL,CR1299,Contracted,185.14,2.698,Suspended,1,1,0,2000,4.87,1
7352290,RT-1407,Jakarta-WH1,Jakarta,Indonesia,534.5,22.5,Truck,Tiki,CR6458,Spot,171.05,0.748,Active,3,0,0,1000,0.41,1
7226944,RT-9658,Jakarta-WH2,Surabaya,Vietnam,210.5,11.2,Courier,SiCepat,CR5684,On-Demand,147.74,2.872,Active,3,0,1,1000,0.66,0
7752768,RT-3451,Jakarta-WH2,Semarang,Indonesia,443.0,11.7,Sea,J&T,CR7363,Contracted,237.59,1.362,Active,2,0,0,20000,0.75,1
7150709,RT-6182,Jakarta-WH1,Yogyakarta,Indonesia,1284.1,19.7,Truck,J&T,CR2919,Dedicated,41.26,1.28,Active,3,0,0,10000,8.82,1
7347646,RT-1904,Bandung-WH,Yogyakarta,Singapore,504.8,3.1,Sea,J&T,CR4873,Spot,615.61,1.156,Inactive,2,0,0,1000,0.28,1
7245266,RT-4848,Jakarta-WH2,Surabaya,Indonesia,68.0,44.4,Rail,SiCepat,CR8570,Dedicated,20.0,0.374,Active,3,0,1,500,5.74,1
7822821,RT-5373,Jakarta-WH1,Jakarta,Philippines,91.3,5.6,Truck,JNE,CR9236,Spot,153.62,1.251,Active,3,1,1,20000,0.13,1
7125144,RT-1763,Jakarta-WH2,Surabaya,Singapore,317.1,28.0,Truck,JNE,CR5457,On-Demand,172.75,3.171,Active,3,0,1,2000,3.89,0
7603748,RT-6101,Jakarta-WH1,Bandung,Indonesia,1319.8,7.1,Sea,DHL,CR8090,On-Demand,31.74,3.041,Inactive,7,0,1,2000,2.56,1
7326251,RT-7781,Bandung-WH,Jakarta,Indonesia,379.4,40.0,Courier,DHL,CR8669,Spot,288.93,0.455,Active,5,0,1,2000,2.17,1
7333472,RT-7050,Jakarta-WH2,Bandung,Indonesia,109.4,83.0,Sea,J&T,CR9681,Contracted,45.64,2.144,Active,2,0,0,2000,0.06,1
7099798,RT-6507,Bandung-WH,Yogyakarta,Indonesia,427.3,6.5,Truck,FedEx,CR3223,Contracted,32.5,0.375,Inactive,1,1,1,2000,0.1,1
7614158,RT-7096,Jakarta-WH1,Jakarta,Indonesia,740.7,13.1,Air,FedEx,CR2634,On-Demand,20.0,3.221,Active,5,0,1,5000,3.22,0
7716985,RT-5991,Bandung-WH,Makassar,Vietnam,539.8,2.5,Air,Pos Indonesia,CR2190,Spot,20.0,2.554,Active,3,1,1,5000,6.91,0
7061321,RT-7314,Jakarta-WH2,Jakarta,Indonesia,50.0,41.9,Truck,FedEx,CR1199,Dedicated,620.32,2.528,Active,3,0,1,20000,12.41,1
7510916,RT-4869,Jakarta-WH1,Bandung,Malaysia,328.8,6.2,Air,Pos Indonesia,CR1304,Contracted,120.59,3.035,Active,3,1,0,10000,0.18,0
7614435,RT-7345,Bandung-WH,Jakarta,Indonesia,1063.7,60.1,Truck,SiCepat,CR6279,On-Demand,373.18,0.115,Active,2,0,1,1000,3.73,1
7701774,RT-6083,Surabaya-WH,Surabaya,Indonesia,346.8,14.9,Air,JNE,CR1069,Spot,123.73,2.357,Active,3,0,0,5000,3.22,0
7089448,RT-3335,Jakarta-WH1,Makassar,Indonesia,18.4,17.1,Truck,FedEx,CR6619,Contracted,27.46,1.617,Active,3,0,1,2000,0.93,1
7700084,RT-9585,Jakarta-WH1,Palembang,Indonesia,74.2,18.3,Air,JNE,CR8205,On-Demand,88.59,1.53,Active,3,0,0,2000,8.45,1
7670401,RT-1165,Jakarta-WH1,Surabaya,Vietnam,559.7,46.5,Truck,SiCepat,CR6695,Spot,360.49,1.139,Active,1,1,0,5000,2.07,1
7910518,RT-7281,Jakarta-WH1,Medan,Malaysia,226.4,5.8,Air,J&T,CR9705,Contracted,76.65,2.259,Active,1,1,0,10000,2.1,1
7592975,RT-5662,Jakarta-WH1,Bandung,Malaysia,262.3,7.7,Truck,Pos Indonesia,CR5399,Spot,282.27,0.849,Active,2,1,0,10000,0.66,1
7222848,RT-1413,Surabaya-WH,Semarang,Indonesia,173.1,18.4,Truck,SiCepat,CR9789,Contracted,221.84,1.863,Suspended,7,0,1,10000,0.41,1
